codigo_ibge,municipio,uf,eixo_id,n_contratos,valor_total,subeixos_atingidos,fontes,nivel_documentacao,rotulo_nivel
4127700,Toledo,PR,saude_mental,1,4416.54,alcool_drogas,PNCP,1,registro_isolado
4127882,TUNAS DO PARANÁ,PR,busca_ativa_escolar,1,10163144.47,programas_permanencia,Transferegov,1,registro_isolado
4127882,TUNAS DO PARANÁ,PR,primeira_infancia,1,6005455.54,creche_pre_escola,Transferegov,1,registro_isolado
4127908,Tuneiras do Oeste,PR,primeira_infancia,6,719732.9,creche_pre_escola,PNCP,2,registros_recorrentes
4128104,UMUARAMA,PR,primeira_infancia,1,6006389.07,creche_pre_escola,Transferegov,1,registro_isolado
4128104,UMUARAMA,PR,seguranca_alimentar,1,799689.68,equipamentos_san,Transferegov,1,registro_isolado
4128104,Umuarama,PR,seguranca_alimentar,1,12977.14,equipamentos_san,PNCP,1,registro_isolado
4128203,UNIÃO DA VITÓRIA,PR,primeira_infancia,2,9728872.76,creche_pre_escola,Transferegov,1,registro_isolado
4128500,Wenceslau Braz,PR,seguranca_alimentar,1,2888927.5,agricultura_familiar,PNCP,1,registro_isolado
4128534,Ventania,PR,seguranca_alimentar,5,43861.46,alimentacao_escolar,PNCP,2,registros_recorrentes
4200101,ABELARDO LUZ,SC,primeira_infancia,1,3640391.23,creche_pre_escola,Transferegov,1,registro_isolado
4200200,AGROLÂNDIA,SC,busca_ativa_escolar,1,190259.52,transporte_escolar,Transferegov,1,registro_isolado
4200408,Água Doce,SC,saude_mental,1,54000.0,caps,PNCP,1,registro_isolado
4201307,Araquari,SC,primeira_infancia,1,1162951.2,creche_pre_escola,PNCP,1,registro_isolado
4201307,Araquari,SC,seguranca_alimentar,2,2710779.8,agricultura_familiar;alimentacao_escolar,PNCP,1,registro_isolado
4202057,BALNEÁRIO BARRA DO SUL,SC,busca_ativa_escolar,1,12119863.2,programas_permanencia,Transferegov,1,registro_isolado
4202073,BALNEÁRIO GAIVOTA,SC,primeira_infancia,1,3640391.23,creche_pre_escola,Transferegov,1,registro_isolado
4202107,BARRA VELHA,SC,busca_ativa_escolar,1,8698166.41,programas_permanencia,Transferegov,1,registro_isolado
4202107,Barra Velha,SC,seguranca_alimentar,4,158994.98,agricultura_familiar,PNCP,2,registros_recorrentes
4202131,Bela Vista do Toldo,SC,primeira_infancia,1,54075.0,creche_pre_escola,PNCP,1,registro_isolado
4202305,BIGUAÇU,SC,busca_ativa_escolar,1,12119863.2,programas_permanencia,Transferegov,1,registro_isolado
4202305,BIGUAÇU,SC,seguranca_alimentar,1,557252.0,agricultura_familiar,Transferegov,1,registro_isolado
4202404,BLUMENAU,SC,primeira_infancia,1,3640391.23,creche_pre_escola,Transferegov,1,registro_isolado
4202404,BLUMENAU,SC,seguranca_alimentar,1,572489.62,equipamentos_san,Transferegov,1,registro_isolado
4203006,CAÇADOR,SC,primeira_infancia,1,5867057.38,creche_pre_escola,Transferegov,1,registro_isolado
4203105,CAIBI,SC,busca_ativa_escolar,1,9743076.0,programas_permanencia,Transferegov,1,registro_isolado
4203204,CAMBORIÚ,SC,busca_ativa_escolar,1,12119863.2,programas_permanencia,Transferegov,1,registro_isolado
4203204,CAMBORIÚ,SC,seguranca_alimentar,1,330000.0,agricultura_familiar,Transferegov,1,registro_isolado
4203501,CAMPO ERÊ,SC,busca_ativa_escolar,1,12119863.21,programas_permanencia,Transferegov,1,registro_isolado
4203501,CAMPO ERÊ,SC,seguranca_alimentar,6,9018000.0,agricultura_familiar;equipamentos_san,Transferegov,2,registros_recorrentes
4203600,CAMPOS NOVOS,SC,primeira_infancia,1,6950000.0,creche_pre_escola,Transferegov,1,registro_isolado
4203709,CANELINHA,SC,busca_ativa_escolar,1,8698166.41,programas_permanencia,Transferegov,1,registro_isolado
4203808,CANOINHAS,SC,primeira_infancia,1,3507566.7,creche_pre_escola,Transferegov,1,registro_isolado
4203808,CANOINHAS,SC,seguranca_alimentar,1,400000.0,equipamentos_san,Transferegov,1,registro_isolado
4203907,Capinzal,SC,busca_ativa_escolar,2,28920.0,transporte_escolar,PNCP,1,registro_isolado
4203956,CAPIVARI DE BAIXO,SC,busca_ativa_escolar,2,700000.0,transporte_escolar,Transferegov,1,registro_isolado
4204178,CERRO NEGRO,SC,primeira_infancia,1,8050000.0,creche_pre_escola,Transferegov,1,registro_isolado
4204194,CHAPADÃO DO LAGEADO,SC,primeira_infancia,1,3508009.1,creche_pre_escola,Transferegov,1,registro_isolado
4204202,CHAPECÓ,SC,busca_ativa_escolar,1,5867057.38,programas_permanencia,Transferegov,1,registro_isolado
4204202,CHAPECÓ,SC,primeira_infancia,1,5867057.38,creche_pre_escola,Transferegov,1,registro_isolado
4204301,CONCÓRDIA,SC,primeira_infancia,2,9507448.6,creche_pre_escola,Transferegov,1,registro_isolado
4204608,CRICIÚMA,SC,seguranca_alimentar,1,1440000.0,agricultura_familiar,Transferegov,1,registro_isolado
4204806,Curitibanos,SC,primeira_infancia,1,533500.0,creche_pre_escola,PNCP,1,registro_isolado
4204806,Curitibanos,SC,saude_mental,1,78000.0,raps_geral,PNCP,1,registro_isolado
4205191,ERMO,SC,seguranca_alimentar,1,1091000.0,agricultura_familiar,Transferegov,1,registro_isolado
4205308,FAXINAL DOS GUEDES,SC,busca_ativa_escolar,1,8698166.42,programas_permanencia,Transferegov,1,registro_isolado
4205407,FLORIANÓPOLIS,SC,seguranca_alimentar,1,794152.34,equipamentos_san,Transferegov,1,registro_isolado
4205456,FORQUILHINHA,SC,seguranca_alimentar,1,150000.0,alimentacao_escolar,Transferegov,1,registro_isolado
4205506,FRAIBURGO,SC,primeira_infancia,1,3507566.7,creche_pre_escola,Transferegov,1,registro_isolado
4205803,GARUVA,SC,busca_ativa_escolar,1,10417279.92,programas_permanencia,Transferegov,1,registro_isolado
4205902,GASPAR,SC,busca_ativa_escolar,1,14800000.0,programas_permanencia,Transferegov,1,registro_isolado
4206306,Guabiruba,SC,saude_mental,2,14000.0,caps,PNCP,1,registro_isolado
4206652,GUATAMBÚ,SC,seguranca_alimentar,1,283990.0,agricultura_familiar,Transferegov,1,registro_isolado
4206900,Ibirama,SC,saude_mental,1,70400.0,raps_geral,PNCP,1,registro_isolado
4207007,IÇARA,SC,busca_ativa_escolar,1,12123664.57,programas_permanencia,Transferegov,1,registro_isolado
4207106,ILHOTA,SC,busca_ativa_escolar,2,18330377.62,programas_permanencia,Transferegov,1,registro_isolado
4207106,ILHOTA,SC,primeira_infancia,1,6210513.05,creche_pre_escola,Transferegov,1,registro_isolado
4208005,Itá,SC,saude_mental,1,12149.55,raps_geral,PNCP,1,registro_isolado
4208104,ITAIÓPOLIS,SC,busca_ativa_escolar,1,10416527.48,programas_permanencia,Transferegov,1,registro_isolado
4208203,ITAJAÍ,SC,primeira_infancia,1,3507566.7,creche_pre_escola,Transferegov,1,registro_isolado
4208500,Ituporanga,SC,seguranca_alimentar,1,68950.0,alimentacao_escolar,PNCP,1,registro_isolado
4208807,Jaguaruna,SC,busca_ativa_escolar,1,240000.0,transporte_escolar,PNCP,1,registro_isolado
4208906,JARAGUÁ DO SUL,SC,primeira_infancia,1,5867057.37,creche_pre_escola,Transferegov,1,registro_isolado
4208906,Jaraguá do Sul,SC,primeira_infancia,1,859758.79,creche_pre_escola,PNCP,1,registro_isolado
4208955,JARDINÓPOLIS,SC,busca_ativa_escolar,1,9743076.0,programas_permanencia,Transferegov,1,registro_isolado
4209102,JOINVILLE,SC,primeira_infancia,1,5867058.0,creche_pre_escola,Transferegov,1,registro_isolado
4209102,JOINVILLE,SC,seguranca_alimentar,1,283466.95,equipamentos_san,Transferegov,1,registro_isolado
4209300,Lages,SC,seguranca_alimentar,2,903075.0,alimentacao_escolar,PNCP,1,registro_isolado
4209607,Lauro Müller,SC,primeira_infancia,1,159000.0,creche_pre_escola,PNCP,1,registro_isolado
4209706,LEBON RÉGIS,SC,busca_ativa_escolar,1,3305250.0,transporte_escolar,Transferegov,1,registro_isolado
4209706,LEBON RÉGIS,SC,seguranca_alimentar,2,4506452.0,agricultura_familiar,Transferegov,1,registro_isolado
4209805,LEOBERTO LEAL,SC,seguranca_alimentar,1,5846654.95,agricultura_familiar,Transferegov,1,registro_isolado
4209904,LONTRAS,SC,busca_ativa_escolar,1,8698166.41,programas_permanencia,Transferegov,1,registro_isolado
4210100,Mafra,SC,busca_ativa_escolar,1,686675.47,transporte_escolar,PNCP,1,registro_isolado
4211108,MONTE CASTELO,SC,primeira_infancia,1,3527355.48,creche_pre_escola,Transferegov,1,registro_isolado
4211306,NAVEGANTES,SC,busca_ativa_escolar,1,12119863.1,programas_permanencia,Transferegov,1,registro_isolado
4211454,Nova Itaberaba,SC,busca_ativa_escolar,1,438500.0,programas_permanencia,PNCP,1,registro_isolado
4211603,NOVA VENEZA,SC,primeira_infancia,1,3640391.23,creche_pre_escola,Transferegov,1,registro_isolado
4211801,Ouro,SC,busca_ativa_escolar,1,4785.0,transporte_escolar,PNCP,1,registro_isolado
4211900,PALHOÇA,SC,busca_ativa_escolar,1,10416527.48,programas_permanencia,Transferegov,1,registro_isolado
4212205,PAPANDUVA,SC,primeira_infancia,1,3507566.7,creche_pre_escola,Transferegov,1,registro_isolado
4212254,PASSO DE TORRES,SC,busca_ativa_escolar,2,18087204.21,programas_permanencia,Transferegov,1,registro_isolado
4212254,PASSO DE TORRES,SC,primeira_infancia,1,5867057.37,creche_pre_escola,Transferegov,1,registro_isolado
4212304,Paulo Lopes,SC,busca_ativa_escolar,1,25055.22,programas_permanencia,PNCP,1,registro_isolado
4212502,PENHA,SC,primeira_infancia,1,6893175.8,creche_pre_escola,Transferegov,1,registro_isolado
4212700,Petrolândia,SC,primeira_infancia,2,12600.0,creche_pre_escola,PNCP,1,registro_isolado
4212908,Pinhalzinho,SC,primeira_infancia,1,80181.0,creche_pre_escola,PNCP,1,registro_isolado
4213401,Ponte Serrada,SC,primeira_infancia,1,24800.0,creche_pre_escola,PNCP,1,registro_isolado
4213708,POUSO REDONDO,SC,busca_ativa_escolar,1,12130307.67,programas_permanencia,Transferegov,1,registro_isolado
4214409,Rio das Antas,SC,busca_ativa_escolar,1,270000.0,transporte_escolar,PNCP,1,registro_isolado
4214805,RIO DO SUL,SC,primeira_infancia,1,5867057.37,creche_pre_escola,Transferegov,1,registro_isolado
4215000,RIO NEGRINHO,SC,seguranca_alimentar,9,3757500.0,agricultura_familiar,Transferegov,2,registros_recorrentes
4215000,Rio Negrinho,SC,seguranca_alimentar,1,221908.34,agricultura_familiar;alimentacao_escolar,PNCP,1,registro_isolado
4215109,RODEIO,SC,busca_ativa_escolar,1,8698166.41,programas_permanencia,Transferegov,1,registro_isolado
4215109,Rodeio,SC,primeira_infancia,2,61859.93,creche_pre_escola,PNCP,1,registro_isolado
4215455,SANGÃO,SC,primeira_infancia,2,6367057.38,creche_pre_escola,Transferegov,1,registro_isolado
4215604,Santa Rosa de Lima,SC,saude_mental,1,11200.0,raps_geral,PNCP,1,registro_isolado
4215653,SANTA ROSA DO SUL,SC,primeira_infancia,1,3464440.98,creche_pre_escola,Transferegov,1,registro_isolado
4215703,SANTO AMARO DA IMPERATRIZ,SC,busca_ativa_escolar,1,12119863.2,programas_permanencia,Transferegov,1,registro_isolado
4215752,São Bernardino,SC,busca_ativa_escolar,1,3679.81,transporte_escolar,PNCP,1,registro_isolado
4216206,SÃO FRANCISCO DO SUL,SC,seguranca_alimentar,1,160625.75,agricultura_familiar,Transferegov,1,registro_isolado
4216305,SÃO JOÃO BATISTA,SC,busca_ativa_escolar,1,400000.0,programas_permanencia,Transferegov,1,registro_isolado
4216503,São Joaquim,SC,seguranca_alimentar,1,31600.0,alimentacao_escolar,PNCP,1,registro_isolado
4216602,SÃO JOSÉ,SC,primeira_infancia,1,5867057.37,creche_pre_escola,Transferegov,1,registro_isolado
4216602,São José,SC,saude_mental,1,19750.0,caps,PNCP,1,registro_isolado
4217204,São Miguel do Oeste,SC,seguranca_alimentar,3,1073627.5,agricultura_familiar,PNCP,2,registros_recorrentes
4217501,Seara,SC,primeira_infancia,1,54000.0,creche_pre_escola,PNCP,1,registro_isolado
4217808,Taió,SC,primeira_infancia,1,655952.05,creche_pre_escola,PNCP,1,registro_isolado
4218004,TIJUCAS,SC,busca_ativa_escolar,1,12120740.71,programas_permanencia,Transferegov,1,registro_isolado
4218004,TIJUCAS,SC,seguranca_alimentar,1,400000.0,agricultura_familiar,Transferegov,1,registro_isolado
4218202,Timbó,SC,saude_mental,2,0.0,alcool_drogas,PNCP,1,registro_isolado
4218301,TRÊS BARRAS,SC,busca_ativa_escolar,1,10416527.48,programas_permanencia,Transferegov,1,registro_isolado
4218707,TUBARÃO,SC,seguranca_alimentar,5,8539600.0,agricultura_familiar,Transferegov,2,registros_recorrentes
4218806,TURVO,SC,busca_ativa_escolar,1,5807153.21,programas_permanencia,Transferegov,1,registro_isolado
4218806,TURVO,SC,primeira_infancia,1,5807153.21,creche_pre_escola,Transferegov,1,registro_isolado
4218806,Turvo,SC,primeira_infancia,1,26610.0,creche_pre_escola,PNCP,1,registro_isolado
4219002,Urussanga,SC,seguranca_alimentar,1,338979.16,agricultura_familiar,PNCP,1,registro_isolado
4219309,VIDEIRA,SC,primeira_infancia,1,5867057.37,creche_pre_escola,Transferegov,1,registro_isolado
4219408,Witmarsum,SC,primeira_infancia,1,20840.0,creche_pre_escola,PNCP,1,registro_isolado
4219507,Xanxerê,SC,seguranca_alimentar,1,394000.0,agricultura_familiar,PNCP,1,registro_isolado
4220000,BALNEÁRIO RINCÃO,SC,busca_ativa_escolar,1,9908551.82,programas_permanencia,Transferegov,1,registro_isolado
4220000,BALNEÁRIO RINCÃO,SC,primeira_infancia,1,5867595.28,creche_pre_escola,Transferegov,1,registro_isolado
4220000,BALNEÁRIO RINCÃO,SC,seguranca_alimentar,3,1869840.0,agricultura_familiar,Transferegov,2,registros_recorrentes
4300109,AGUDO,RS,busca_ativa_escolar,1,399000.0,transporte_escolar,Transferegov,1,registro_isolado
4300307,Alecrim,RS,seguranca_alimentar,1,3192.0,alimentacao_escolar,PNCP,1,registro_isolado
4300406,ALEGRETE,RS,primeira_infancia,1,3636301.55,creche_pre_escola,Transferegov,1,registro_isolado
4300406,ALEGRETE,RS,seguranca_alimentar,1,800000.0,equipamentos_san,Transferegov,1,registro_isolado
4300406,Alegrete,RS,primeira_infancia,1,84000.0,visitacao_domiciliar,PNCP,1,registro_isolado
4300406,Alegrete,RS,seguranca_alimentar,1,5229.6,alimentacao_escolar,PNCP,1,registro_isolado
4300505,Alpestre,RS,busca_ativa_escolar,1,59800.0,programas_permanencia,PNCP,1,registro_isolado
4300505,Alpestre,RS,primeira_infancia,1,59800.0,creche_pre_escola,PNCP,1,registro_isolado
4300570,Alto Feliz,RS,busca_ativa_escolar,3,40274.67,transporte_escolar,PNCP,2,registros_recorrentes
4300570,Alto Feliz,RS,primeira_infancia,1,1997.47,pre_natal_neonatal,PNCP,1,registro_isolado
4300604,ALVORADA,RS,busca_ativa_escolar,1,10426217.56,programas_permanencia,Transferegov,1,registro_isolado
4300604,ALVORADA,RS,primeira_infancia,2,3792399.69,creche_pre_escola,Transferegov,1,registro_isolado
4300604,ALVORADA,RS,saude_mental,1,390000.0,raps_geral,Transferegov,1,registro_isolado
4301073,ARROIO DO PADRE,RS,seguranca_alimentar,1,200000.0,agricultura_familiar,Transferegov,1,registro_isolado
4301602,BAGÉ,RS,primeira_infancia,1,6466928.08,creche_pre_escola,Transferegov,1,registro_isolado
4301750,BARÃO DO TRIUNFO,RS,primeira_infancia,1,3496389.15,creche_pre_escola,Transferegov,1,registro_isolado
4301750,BARÃO DO TRIUNFO,RS,seguranca_alimentar,8,4008324.0,agricultura_familiar,Transferegov,2,registros_recorrentes
4301909,BARRA DO RIBEIRO,RS,primeira_infancia,1,5804787.28,creche_pre_escola,Transferegov,1,registro_isolado
4301958,Barra Funda,RS,primeira_infancia,1,14000.0,creche_pre_escola,PNCP,1,registro_isolado
4302006,BARROS CASSAL,RS,primeira_infancia,1,5819000.0,creche_pre_escola,Transferegov,1,registro_isolado
4302006,Barros Cassal,RS,seguranca_alimentar,2,50710.24,alimentacao_escolar,PNCP,1,registro_isolado
4302105,BENTO GONÇALVES,RS,primeira_infancia,1,3496352.68,creche_pre_escola,Transferegov,1,registro_isolado
4302204,BOA VISTA DO BURICÁ,RS,busca_ativa_escolar,2,800000.0,transporte_escolar,Transferegov,1,registro_isolado
4302204,Boa Vista do Buricá,RS,busca_ativa_escolar,1,11210.5,transporte_escolar,PNCP,1,registro_isolado
4302378,BOM PROGRESSO,RS,seguranca_alimentar,3,1406000.0,agricultura_familiar,Transferegov,2,registros_recorrentes
4302402,Bom Retiro do Sul,RS,primeira_infancia,1,375500.0,visitacao_domiciliar,PNCP,1,registro_isolado
4302451,BOQUEIRÃO DO LEÃO,RS,primeira_infancia,1,3463294.3,creche_pre_escola,Transferegov,1,registro_isolado
4302600,BRAGA,RS,seguranca_alimentar,1,839616.82,agricultura_familiar,Transferegov,1,registro_isolado
4302709,BUTIÁ,RS,primeira_infancia,1,5820000.0,creche_pre_escola,Transferegov,1,registro_isolado
4302709,Butiá,RS,busca_ativa_escolar,2,11900.0,transporte_escolar,PNCP,1,registro_isolado
4302808,CAÇAPAVA DO SUL,RS,primeira_infancia,1,3636301.55,creche_pre_escola,Transferegov,1,registro_isolado
4302907,CACEQUI,RS,busca_ativa_escolar,1,730000.0,transporte_escolar,Transferegov,1,registro_isolado
4302907,CACEQUI,RS,seguranca_alimentar,2,1210150.0,agricultura_familiar,Transferegov,1,registro_isolado
4303004,CACHOEIRA DO SUL,RS,primeira_infancia,3,907734.49,creche_pre_escola,Transferegov,2,registros_recorrentes
4303103,CACHOEIRINHA,RS,primeira_infancia,2,54000.0,creche_pre_escola,Transferegov,1,registro_isolado
4303103,Cachoeirinha,RS,busca_ativa_escolar,1,228702.895,transporte_escolar,PNCP,1,registro_isolado
4303509,CAMAQUÃ,RS,primeira_infancia,1,3636301.54,creche_pre_escola,Transferegov,1,registro_isolado
4303608,CAMBARÁ DO SUL,RS,primeira_infancia,1,3717312.34,creche_pre_escola,Transferegov,1,registro_isolado
4303905,CAMPO BOM,RS,primeira_infancia,1,3636301.54,creche_pre_escola,Transferegov,1,registro_isolado
4304101,Campos Borges,RS,primeira_infancia,1,1660.0,busca_ativa_vacinal,PNCP,1,registro_isolado
4304200,CANDELÁRIA,RS,primeira_infancia,1,3636301.55,creche_pre_escola,Transferegov,1,registro_isolado
4304309,CÂNDIDO GODÓI,RS,busca_ativa_escolar,1,1000000.0,transporte_escolar,Transferegov,1,registro_isolado
4304408,CANELA,RS,busca_ativa_escolar,1,9743076.0,programas_permanencia,Transferegov,1,registro_isolado
4304507,CANGUÇU,RS,primeira_infancia,1,3636301.54,creche_pre_escola,Transferegov,1,registro_isolado
4304507,Canguçu,RS,seguranca_alimentar,1,755.0,equipamentos_san,PNCP,1,registro_isolado
4304606,CANOAS,RS,primeira_infancia,41,12371379.129999999,creche_pre_escola,Transferegov,3,atividade_substancial
4304606,CANOAS,RS,saude_mental,1,393600.0,raps_geral,Transferegov,1,registro_isolado
4304606,CANOAS,RS,seguranca_alimentar,1,2992334.3,agricultura_familiar,Transferegov,1,registro_isolado
4304630,Capão da Canoa,RS,busca_ativa_escolar,1,34104.0,programas_permanencia,PNCP,1,registro_isolado
4304630,Capão da Canoa,RS,saude_mental,1,75500.0,caps,PNCP,1,registro_isolado
4304630,Capão da Canoa,RS,seguranca_alimentar,2,694885.55,alimentacao_escolar,PNCP,1,registro_isolado
4304713,CARAÁ,RS,primeira_infancia,1,5746739.41,creche_pre_escola,Transferegov,1,registro_isolado
4304713,Caraá,RS,busca_ativa_escolar,1,2070.0,transporte_escolar,PNCP,1,registro_isolado
4304804,Carlos Barbosa,RS,primeira_infancia,1,297595.2,creche_pre_escola,PNCP,1,registro_isolado
4305108,CAXIAS DO SUL,RS,primeira_infancia,1,7918460.04,creche_pre_escola,Transferegov,1,registro_isolado
4305108,CAXIAS DO SUL,RS,seguranca_alimentar,2,2378996.81,equipamentos_san,Transferegov,1,registro_isolado
4305108,Caxias do Sul,RS,busca_ativa_escolar,18,23902.75,programas_permanencia,PNCP,3,atividade_substancial
4305108,Caxias do Sul,RS,saude_mental,3,2728.54,caps;raps_geral,PNCP,2,registros_recorrentes
4305157,CERRO GRANDE,RS,primeira_infancia,1,3496352.68,creche_pre_escola,Transferegov,1,registro_isolado
4305157,CERRO GRANDE,RS,seguranca_alimentar,1,500000.0,agricultura_familiar,Transferegov,1,registro_isolado
4305157,Cerro Grande,RS,primeira_infancia,1,11986.0,creche_pre_escola,PNCP,1,registro_isolado
4305306,Chapada,RS,seguranca_alimentar,6,190047.1,agricultura_familiar,PNCP,2,registros_recorrentes
4305355,CHARQUEADAS,RS,primeira_infancia,4,3780301.54,creche_pre_escola,Transferegov,2,registros_recorrentes
4305439,Chuí,RS,seguranca_alimentar,2,622.4,alimentacao_escolar,PNCP,1,registro_isolado
4305959,Cotiporã,RS,primeira_infancia,2,8049.1,creche_pre_escola,PNCP,1,registro_isolado
4306056,Cristal,RS,seguranca_alimentar,3,3788.3999999999996,alimentacao_escolar,PNCP,2,registros_recorrentes
4306072,CRISTAL DO SUL,RS,primeira_infancia,1,3496352.68,creche_pre_escola,Transferegov,1,registro_isolado
4306106,CRUZ ALTA,RS,primeira_infancia,1,3636301.54,creche_pre_escola,Transferegov,1,registro_isolado
4306130,CRUZALTENSE,RS,seguranca_alimentar,1,1339000.0,agricultura_familiar,Transferegov,1,registro_isolado
4306130,Cruzaltense,RS,seguranca_alimentar,4,37139.8,agricultura_familiar;alimentacao_escolar,PNCP,2,registros_recorrentes
4306205,CRUZEIRO DO SUL,RS,primeira_infancia,2,9208128.56,creche_pre_escola,Transferegov,1,registro_isolado
